id_e,scope,source,text,keywords,domain,element,score,polarity,polarity_hint,emotion_intensity,l1_confidence,l2_confidence,emotion_type,category,timestamp,time_label,urban_value,target_type,target_detail,area_tag,zone,has_location,relevance,aspect_primary,aspect_polarity,aspects_json,semantic_target,policy_seed,project_seed,matrix_multi,attribution_confidence,blind_spot,lon,lat
ermawu_T3_00415,ermawu,sim_ermawu_l3l4,老建筑修得讲究，最小干预看出功夫,修旧如旧,urban_renewal,文化,0.659,Very Positive,pos,0.596,0.931,0.712,乐,历史街区,2026-05-06,2026-05 五一·大南门建成文旅爆满,0.833,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.718,0,111.281219,30.694974
ermawu_T3_00416,ermawu,sim_ermawu_l3l4,不变拆真改，原汁原味加分,修旧如旧,urban_renewal,文化,0.884,Positive,pos,0.796,0.924,0.83,喜,历史街区,2026-05-05,2026-05 五一·大南门建成文旅爆满,0.9,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.885,0,111.275881,30.695019
ermawu_T3_00417,ermawu,sim_ermawu_l3l4,不大规模搬迁是对的，老街坊还在,回迁安置,urban_renewal,服务,0.698,Positive,pos,0.749,0.771,0.813,乐,历史街区,2026-05-04,2026-05 五一·大南门建成文旅爆满,0.429,aspect,回迁安置,ermawu,ermawu,1,1,回迁安置,pos,"[""回迁安置""]",回迁安置,防止大拆大建通知(不大规模搬迁原住民),回迁安置;原住民保留,"[[""urban_renewal"", ""服务"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.695,0,111.281728,30.693844
ermawu_T3_00418,ermawu,sim_ermawu_l3l4,回迁安置拖很久,回迁安置,urban_renewal,服务,0.133,Very Negative,neg,0.627,0.947,0.905,愁,历史街区,2026-05-05,2026-05 五一·大南门建成文旅爆满,0.456,aspect,回迁安置,ermawu,ermawu,1,1,回迁安置,neg,"[""回迁安置""]",回迁安置,防止大拆大建通知(不大规模搬迁原住民),回迁安置;原住民保留,"[[""urban_renewal"", ""服务"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.801,0,111.279442,30.697963
ermawu_T3_00419,ermawu,sim_ermawu_l3l4,文创老店+特色美食，业态丰富,业态丰富度,urban_operation,服务,0.658,Positive,pos,0.359,0.873,0.809,喜,历史街区,2026-05-07,2026-05 五一·大南门建成文旅爆满,0.556,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,pos,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.946,0,111.282311,30.697427
ermawu_T3_00420,ermawu,sim_ermawu_l3l4,不变拆真改，原汁原味加分,修旧如旧,urban_renewal,文化,0.895,Positive,pos,0.699,0.79,0.816,乐,历史街区,2026-05-05,2026-05 五一·大南门建成文旅爆满,0.637,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.718,0,111.282172,30.696941
ermawu_T3_00421,ermawu,sim_ermawu_l3l4,回迁满意，原样回来住着踏实,回迁安置,urban_renewal,服务,0.759,Very Positive,pos,0.525,0.874,0.723,乐,历史街区,2026-05-06,2026-05 五一·大南门建成文旅爆满,0.605,aspect,回迁安置,ermawu,ermawu,1,1,回迁安置,pos,"[""回迁安置""]",回迁安置,防止大拆大建通知(不大规模搬迁原住民),回迁安置;原住民保留,"[[""urban_renewal"", ""服务"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.888,0,111.2806,30.693286
ermawu_T3_00422,ermawu,sim_ermawu_l3l4,节假日停车地狱,停车难,urban_governance,设施,0.084,Negative,neg,0.85,0.745,0.887,哀,历史街区,2026-05-06,2026-05 五一·大南门建成文旅爆满,0.865,aspect,停车难,ermawu,ermawu,1,1,停车难,neg,"[""停车难""]",停车难,完整社区(配套设施补齐);一刻钟生活圈,停车设施补齐;配套完善,"[[""urban_governance"", ""设施"", ""主""], [""urban_planning"", ""设施"", ""次""]]",0.781,0,111.277007,30.698158
ermawu_T3_00423,ermawu,sim_ermawu_l3l4,文创老店+特色美食，业态丰富,业态丰富度,urban_operation,服务,0.927,Positive,pos,0.404,0.745,0.818,乐,历史街区,2026-05-06,2026-05 五一·大南门建成文旅爆满,0.8,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,pos,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.74,0,111.281098,30.696401
ermawu_T3_00424,ermawu,sim_ermawu_l3l4,文旅复苏，老街活了,文旅活力,urban_operation,事件,0.91,Very Positive,pos,0.475,0.912,0.889,乐,历史街区,2026-05-07,2026-05 五一·大南门建成文旅爆满,0.416,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.905,1,111.281225,30.699897
ermawu_T3_00425,ermawu,sim_ermawu_l3l4,不大规模搬迁是对的，老街坊还在,回迁安置,urban_renewal,服务,0.801,Positive,pos,0.447,0.813,0.777,乐,历史街区,2026-05-04,2026-05 五一·大南门建成文旅爆满,0.706,aspect,回迁安置,ermawu,ermawu,1,1,回迁安置,pos,"[""回迁安置""]",回迁安置,防止大拆大建通知(不大规模搬迁原住民),回迁安置;原住民保留,"[[""urban_renewal"", ""服务"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.798,0,111.286347,30.692205
ermawu_T3_00426,ermawu,sim_ermawu_l3l4,二马路修旧如旧，百年老街焕发新生,修旧如旧,urban_renewal,文化,0.791,Positive,pos,0.461,0.82,0.834,喜,历史街区,2026-05-05,2026-05 五一·大南门建成文旅爆满,0.585,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.751,0,111.285881,30.691869
ermawu_T3_00427,ermawu,sim_ermawu_l3l4,五一日均1.5万人，百年老街出圈了,文旅活力,urban_operation,事件,0.957,Positive,pos,0.657,0.876,0.851,乐,历史街区,2026-05-01,2026-05 五一·大南门建成文旅爆满,0.528,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.717,1,111.284154,30.695355
ermawu_T3_00428,ermawu,sim_ermawu_l3l4,不大规模搬迁是对的，老街坊还在,回迁安置,urban_renewal,服务,0.779,Positive,pos,0.487,0.892,0.769,乐,历史街区,2026-05-07,2026-05 五一·大南门建成文旅爆满,0.486,aspect,回迁安置,ermawu,ermawu,1,1,回迁安置,pos,"[""回迁安置""]",回迁安置,防止大拆大建通知(不大规模搬迁原住民),回迁安置;原住民保留,"[[""urban_renewal"", ""服务"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.948,0,111.282905,30.690567
ermawu_T3_00429,ermawu,sim_ermawu_l3l4,小众免费出片，本地人私藏,网红打卡,urban_operation,文化,0.944,Positive,pos,0.704,0.848,0.862,喜,历史街区,2026-05-03,2026-05 五一·大南门建成文旅爆满,0.541,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.721,0,111.2808,30.698471
ermawu_T3_00430,ermawu,sim_ermawu_l3l4,保留原貌真有味道，修新如旧做得好,修旧如旧,urban_renewal,文化,0.692,Positive,pos,0.436,0.795,0.856,乐,历史街区,2026-05-06,2026-05 五一·大南门建成文旅爆满,0.637,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.7,0,111.282738,30.6966
ermawu_T3_00431,ermawu,sim_ermawu_l3l4,不变拆真改，原汁原味加分,修旧如旧,urban_renewal,文化,0.925,Very Positive,pos,0.641,0.788,0.892,乐,历史街区,2026-05-05,2026-05 五一·大南门建成文旅爆满,0.814,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.865,0,111.284951,30.694807
ermawu_T3_00432,ermawu,sim_ermawu_l3l4,不大规模搬迁是对的，老街坊还在,回迁安置,urban_renewal,服务,0.896,Positive,pos,0.467,0.735,0.827,喜,历史街区,2026-05-03,2026-05 五一·大南门建成文旅爆满,0.758,aspect,回迁安置,ermawu,ermawu,1,1,回迁安置,pos,"[""回迁安置""]",回迁安置,防止大拆大建通知(不大规模搬迁原住民),回迁安置;原住民保留,"[[""urban_renewal"", ""服务"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.917,0,111.281829,30.697324
ermawu_T3_00433,ermawu,sim_ermawu_l3l4,业态都同质化了，走哪都一样,业态丰富度,urban_operation,服务,0.044,Very Negative,neg,0.599,0.748,0.793,怒,历史街区,2026-05-05,2026-05 五一·大南门建成文旅爆满,0.583,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neg,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.701,0,111.280698,30.692571
ermawu_T3_00434,ermawu,sim_ermawu_l3l4,周边夜市烟火升腾，烧烤烤鱼小吃全有,夜经济,urban_operation,事件,0.848,Positive,pos,0.517,0.899,0.786,乐,历史街区,2026-05-01,2026-05 五一·大南门建成文旅爆满,0.492,aspect,夜经济,ermawu,ermawu,1,1,夜经济,pos,"[""夜经济""]",夜经济,"城市更新""十五五""规划(生活圈扩围;夜经济)",一刻钟便民生活圈建设;夜经济品牌培育,"[[""urban_operation"", ""事件"", ""主""], [""urban_governance"", ""事件"", ""次""]]",0.925,1,111.285308,30.693008
ermawu_T3_00435,ermawu,sim_ermawu_l3l4,业态都同质化了，走哪都一样,业态丰富度,urban_operation,服务,0.281,Very Negative,neg,0.749,0.756,0.805,愁,历史街区,2026-05-02,2026-05 五一·大南门建成文旅爆满,0.421,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neg,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.734,0,111.279032,30.696663
ermawu_T3_00436,ermawu,sim_ermawu_l3l4,不变拆真改，原汁原味加分,修旧如旧,urban_renewal,文化,0.847,Positive,pos,0.362,0.804,0.857,乐,历史街区,2026-05-04,2026-05 五一·大南门建成文旅爆满,0.624,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.751,0,111.283092,30.691394
ermawu_T3_00437,ermawu,sim_ermawu_l3l4,不变拆真改，原汁原味加分,修旧如旧,urban_renewal,文化,0.721,Positive,pos,0.4,0.775,0.917,喜,历史街区,2026-05-06,2026-05 五一·大南门建成文旅爆满,0.595,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.761,0,111.286992,30.696617
ermawu_T3_00438,ermawu,sim_ermawu_l3l4,原住民留着，街区还活着,烟火气保留,urban_renewal,文化,0.892,Positive,pos,0.363,0.745,0.799,喜,历史街区,2026-05-03,2026-05 五一·大南门建成文旅爆满,0.769,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,pos,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.884,0,111.281126,30.693554
ermawu_T3_00439,ermawu,sim_ermawu_l3l4,打卡墙前要排队,网红打卡,urban_operation,文化,0.509,Neutral,neu,0.624,0.748,0.709,急,历史街区,2026-05-03,2026-05 五一·大南门建成文旅爆满,0.865,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,neu,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.707,0,111.28102,30.696312
ermawu_T3_00440,ermawu,sim_ermawu_l3l4,配套停车跟不上热度,停车难,urban_governance,设施,0.044,Negative,neg,0.733,0.811,0.908,怒,历史街区,2026-05-02,2026-05 五一·大南门建成文旅爆满,0.881,aspect,停车难,ermawu,ermawu,1,1,停车难,neg,"[""停车难""]",停车难,完整社区(配套设施补齐);一刻钟生活圈,停车设施补齐;配套完善,"[[""urban_governance"", ""设施"", ""主""], [""urban_planning"", ""设施"", ""次""]]",0.793,0,111.279494,30.698737
ermawu_T3_00441,ermawu,sim_ermawu_l3l4,五一日均1.5万人，百年老街出圈了,文旅活力,urban_operation,事件,0.919,Positive,pos,0.349,0.762,0.787,乐,历史街区,2026-05-02,2026-05 五一·大南门建成文旅爆满,0.878,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.862,1,111.28657,30.692127
ermawu_T3_00442,ermawu,sim_ermawu_l3l4,夜幕降临热闹起来，有活力,夜经济,urban_operation,事件,0.938,Positive,pos,0.474,0.764,0.872,乐,历史街区,2026-05-05,2026-05 五一·大南门建成文旅爆满,0.827,aspect,夜经济,ermawu,ermawu,1,1,夜经济,pos,"[""夜经济""]",夜经济,"城市更新""十五五""规划(生活圈扩围;夜经济)",一刻钟便民生活圈建设;夜经济品牌培育,"[[""urban_operation"", ""事件"", ""主""], [""urban_governance"", ""事件"", ""次""]]",0.737,1,111.281155,30.691207
ermawu_T3_00443,ermawu,sim_ermawu_l3l4,回迁满意，原样回来住着踏实,回迁安置,urban_renewal,服务,0.895,Positive,pos,0.379,0.801,0.889,喜,历史街区,2026-05-05,2026-05 五一·大南门建成文旅爆满,0.561,aspect,回迁安置,ermawu,ermawu,1,1,回迁安置,pos,"[""回迁安置""]",回迁安置,防止大拆大建通知(不大规模搬迁原住民),回迁安置;原住民保留,"[[""urban_renewal"", ""服务"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.776,0,111.286461,30.695884
ermawu_T3_00444,ermawu,sim_ermawu_l3l4,老建筑修得讲究，最小干预看出功夫,修旧如旧,urban_renewal,文化,0.824,Positive,pos,0.522,0.847,0.899,乐,历史街区,2026-05-05,2026-05 五一·大南门建成文旅爆满,0.79,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.78,0,111.281501,30.69885
ermawu_T3_00445,ermawu,sim_ermawu_l3l4,老建筑修得讲究，最小干预看出功夫,修旧如旧,urban_renewal,文化,0.831,Positive,pos,0.497,0.898,0.883,乐,历史街区,2026-05-01,2026-05 五一·大南门建成文旅爆满,0.679,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.798,0,111.277131,30.693594
ermawu_T3_00446,ermawu,sim_ermawu_l3l4,夜幕降临热闹起来，有活力,夜经济,urban_operation,事件,0.813,Very Positive,pos,0.607,0.778,0.779,喜,历史街区,2026-05-01,2026-05 五一·大南门建成文旅爆满,0.692,aspect,夜经济,ermawu,ermawu,1,1,夜经济,pos,"[""夜经济""]",夜经济,"城市更新""十五五""规划(生活圈扩围;夜经济)",一刻钟便民生活圈建设;夜经济品牌培育,"[[""urban_operation"", ""事件"", ""主""], [""urban_governance"", ""事件"", ""次""]]",0.774,1,111.278693,30.695068
ermawu_T3_00447,ermawu,sim_ermawu_l3l4,老建筑修得讲究，最小干预看出功夫,修旧如旧,urban_renewal,文化,0.652,Very Positive,pos,0.304,0.858,0.894,喜,历史街区,2026-05-03,2026-05 五一·大南门建成文旅爆满,0.659,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.945,0,111.277659,30.697143
ermawu_T3_00448,ermawu,sim_ermawu_l3l4,文旅复苏，老街活了,文旅活力,urban_operation,事件,0.624,Positive,pos,0.664,0.824,0.888,乐,历史街区,2026-05-01,2026-05 五一·大南门建成文旅爆满,0.516,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.75,1,111.283905,30.696288
ermawu_T3_00449,ermawu,sim_ermawu_l3l4,夜经济周边停车更难,夜经济,urban_operation,事件,0.233,Very Negative,neg,0.669,0.945,0.919,怒,历史街区,2026-05-06,2026-05 五一·大南门建成文旅爆满,0.4,aspect,夜经济,ermawu,ermawu,1,1,夜经济,neg,"[""夜经济""]",夜经济,"城市更新""十五五""规划(生活圈扩围;夜经济)",一刻钟便民生活圈建设;夜经济品牌培育,"[[""urban_operation"", ""事件"", ""主""], [""urban_governance"", ""事件"", ""次""]]",0.906,1,111.277095,30.698954
ermawu_T3_00450,ermawu,sim_ermawu_l3l4,夜幕降临热闹起来，有活力,夜经济,urban_operation,事件,0.952,Very Positive,pos,0.67,0.894,0.818,乐,历史街区,2026-05-07,2026-05 五一·大南门建成文旅爆满,0.693,aspect,夜经济,ermawu,ermawu,1,1,夜经济,pos,"[""夜经济""]",夜经济,"城市更新""十五五""规划(生活圈扩围;夜经济)",一刻钟便民生活圈建设;夜经济品牌培育,"[[""urban_operation"", ""事件"", ""主""], [""urban_governance"", ""事件"", ""次""]]",0.785,1,111.277718,30.69818
ermawu_T3_00451,ermawu,sim_ermawu_l3l4,业态还在调整中,业态丰富度,urban_operation,服务,0.417,Neutral,neu,0.334,0.729,0.723,急,历史街区,2026-05-01,2026-05 五一·大南门建成文旅爆满,0.718,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neu,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.895,0,111.280796,30.695634
ermawu_T3_00452,ermawu,sim_ermawu_l3l4,小众免费出片，本地人私藏,网红打卡,urban_operation,文化,0.851,Positive,pos,0.68,0.91,0.8,乐,历史街区,2026-05-02,2026-05 五一·大南门建成文旅爆满,0.728,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.777,0,111.286508,30.694438
ermawu_T3_00453,ermawu,sim_ermawu_l3l4,"""宜昌""打卡墙出片，复古花墙绝了",网红打卡,urban_operation,文化,0.907,Positive,pos,0.56,0.914,0.7,喜,历史街区,2026-05-01,2026-05 五一·大南门建成文旅爆满,0.752,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.758,0,111.27851,30.70105
ermawu_T3_00454,ermawu,sim_ermawu_l3l4,不变拆真改，原汁原味加分,修旧如旧,urban_renewal,文化,0.935,Positive,pos,0.666,0.92,0.84,乐,历史街区,2026-05-07,2026-05 五一·大南门建成文旅爆满,0.518,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.811,0,111.272077,30.698345
ermawu_T3_00455,ermawu,sim_ermawu_l3l4,回迁满意，原样回来住着踏实,回迁安置,urban_renewal,服务,0.667,Positive,pos,0.663,0.797,0.906,喜,历史街区,2026-05-06,2026-05 五一·大南门建成文旅爆满,0.5,aspect,回迁安置,ermawu,ermawu,1,1,回迁安置,pos,"[""回迁安置""]",回迁安置,防止大拆大建通知(不大规模搬迁原住民),回迁安置;原住民保留,"[[""urban_renewal"", ""服务"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.784,0,111.279263,30.695376
ermawu_T3_00456,ermawu,sim_ermawu_l3l4,业态都同质化了，走哪都一样,业态丰富度,urban_operation,服务,0.292,Very Negative,neg,0.637,0.913,0.882,愁,历史街区,2026-05-07,2026-05 五一·大南门建成文旅爆满,0.776,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neg,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.877,0,111.287585,30.696663
ermawu_T3_00457,ermawu,sim_ermawu_l3l4,既有文化味更有烟火气，难得,烟火气保留,urban_renewal,文化,0.897,Very Positive,pos,0.787,0.898,0.732,乐,历史街区,2026-05-04,2026-05 五一·大南门建成文旅爆满,0.754,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,pos,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.709,0,111.27507,30.695468
ermawu_T3_00458,ermawu,sim_ermawu_l3l4,五一日均1.5万人，百年老街出圈了,文旅活力,urban_operation,事件,0.859,Very Positive,pos,0.326,0.768,0.701,乐,历史街区,2026-05-06,2026-05 五一·大南门建成文旅爆满,0.465,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.817,1,111.279566,30.697425
ermawu_T3_00459,ermawu,sim_ermawu_l3l4,打卡墙前要排队,网红打卡,urban_operation,文化,0.565,Neutral,neu,0.339,0.805,0.713,盼,历史街区,2026-05-02,2026-05 五一·大南门建成文旅爆满,0.889,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,neu,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.707,0,111.278358,30.698589
ermawu_T3_00460,ermawu,sim_ermawu_l3l4,五一日均1.5万人，百年老街出圈了,文旅活力,urban_operation,事件,0.792,Very Positive,pos,0.301,0.909,0.737,乐,历史街区,2026-05-01,2026-05 五一·大南门建成文旅爆满,0.462,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.912,1,111.274687,30.697374
ermawu_T3_00461,ermawu,sim_ermawu_l3l4,老味道还在，没变味,烟火气保留,urban_renewal,文化,0.637,Positive,pos,0.799,0.806,0.736,乐,历史街区,2026-05-05,2026-05 五一·大南门建成文旅爆满,0.447,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,pos,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.691,0,111.278847,30.692178
ermawu_T3_00462,ermawu,sim_ermawu_l3l4,五一日均1.5万人，百年老街出圈了,文旅活力,urban_operation,事件,0.71,Positive,pos,0.497,0.794,0.863,喜,历史街区,2026-05-01,2026-05 五一·大南门建成文旅爆满,0.413,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.85,1,111.277079,30.697557
ermawu_T3_00463,ermawu,sim_ermawu_l3l4,小众免费出片，本地人私藏,网红打卡,urban_operation,文化,0.624,Very Positive,pos,0.428,0.729,0.707,喜,历史街区,2026-05-03,2026-05 五一·大南门建成文旅爆满,0.686,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.903,0,111.27566,30.695481
ermawu_T3_00464,ermawu,sim_ermawu_l3l4,下沉广场水景配老街，拍照绝佳,网红打卡,urban_operation,文化,0.779,Very Positive,pos,0.346,0.813,0.824,乐,历史街区,2026-05-03,2026-05 五一·大南门建成文旅爆满,0.65,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.841,0,111.28122,30.69675
