id_e,scope,source,text,keywords,domain,element,score,polarity,polarity_hint,emotion_intensity,l1_confidence,l2_confidence,emotion_type,category,timestamp,time_label,urban_value,target_type,target_detail,area_tag,zone,has_location,relevance,aspect_primary,aspect_polarity,aspects_json,semantic_target,policy_seed,project_seed,matrix_multi,attribution_confidence,blind_spot,lon,lat
ermawu_T2_00419,ermawu,sim_ermawu_l3l4,夜市噪音扰民，周边住户受不了,夜经济,urban_operation,事件,0.239,Negative,neg,0.667,0.895,0.723,哀,历史街区,2025-07-14,2025-07 暑假·年轻人涌入打卡,0.403,aspect,夜经济,ermawu,ermawu,1,1,夜经济,neg,"[""夜经济""]",夜经济,"城市更新""十五五""规划(生活圈扩围;夜经济)",一刻钟便民生活圈建设;夜经济品牌培育,"[[""urban_operation"", ""事件"", ""主""], [""urban_governance"", ""事件"", ""次""]]",0.933,1,111.280414,30.69718
ermawu_T2_00420,ermawu,sim_ermawu_l3l4,夜经济还在培育,夜经济,urban_operation,事件,0.512,Neutral,neu,0.354,0.821,0.863,急,历史街区,2025-07-18,2025-07 暑假·年轻人涌入打卡,0.739,aspect,夜经济,ermawu,ermawu,1,1,夜经济,neu,"[""夜经济""]",夜经济,"城市更新""十五五""规划(生活圈扩围;夜经济)",一刻钟便民生活圈建设;夜经济品牌培育,"[[""urban_operation"", ""事件"", ""主""], [""urban_governance"", ""事件"", ""次""]]",0.919,1,111.283758,30.694548
ermawu_T2_00421,ermawu,sim_ermawu_l3l4,夜幕降临热闹起来，有活力,夜经济,urban_operation,事件,0.749,Very Positive,pos,0.481,0.883,0.704,喜,历史街区,2025-07-15,2025-07 暑假·年轻人涌入打卡,0.529,aspect,夜经济,ermawu,ermawu,1,1,夜经济,pos,"[""夜经济""]",夜经济,"城市更新""十五五""规划(生活圈扩围;夜经济)",一刻钟便民生活圈建设;夜经济品牌培育,"[[""urban_operation"", ""事件"", ""主""], [""urban_governance"", ""事件"", ""次""]]",0.94,1,111.288562,30.695181
ermawu_T2_00422,ermawu,sim_ermawu_l3l4,五一日均1.5万人，百年老街出圈了,文旅活力,urban_operation,事件,0.947,Very Positive,pos,0.715,0.914,0.768,喜,历史街区,2025-07-16,2025-07 暑假·年轻人涌入打卡,0.769,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.778,1,111.280435,30.691183
ermawu_T2_00423,ermawu,sim_ermawu_l3l4,夜经济还在培育,夜经济,urban_operation,事件,0.589,Neutral,neu,0.702,0.899,0.837,急,历史街区,2025-07-21,2025-07 暑假·年轻人涌入打卡,0.74,aspect,夜经济,ermawu,ermawu,1,1,夜经济,neu,"[""夜经济""]",夜经济,"城市更新""十五五""规划(生活圈扩围;夜经济)",一刻钟便民生活圈建设;夜经济品牌培育,"[[""urban_operation"", ""事件"", ""主""], [""urban_governance"", ""事件"", ""次""]]",0.829,1,111.281811,30.691858
ermawu_T2_00424,ermawu,sim_ermawu_l3l4,原住民迁走，没了生活气,烟火气保留,urban_renewal,文化,0.267,Very Negative,neg,0.555,0.869,0.774,哀,历史街区,2025-07-11,2025-07 暑假·年轻人涌入打卡,0.807,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,neg,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.892,0,111.276541,30.696814
ermawu_T2_00425,ermawu,sim_ermawu_l3l4,夜经济让老街活了,夜经济,urban_operation,事件,0.82,Very Positive,pos,0.615,0.836,0.726,喜,历史街区,2025-07-13,2025-07 暑假·年轻人涌入打卡,0.896,aspect,夜经济,ermawu,ermawu,1,1,夜经济,pos,"[""夜经济""]",夜经济,"城市更新""十五五""规划(生活圈扩围;夜经济)",一刻钟便民生活圈建设;夜经济品牌培育,"[[""urban_operation"", ""事件"", ""主""], [""urban_governance"", ""事件"", ""次""]]",0.805,1,111.285319,30.698562
ermawu_T2_00426,ermawu,sim_ermawu_l3l4,开街后人气回来了，热闹得像过年,文旅活力,urban_operation,事件,0.947,Very Positive,pos,0.742,0.771,0.738,喜,历史街区,2025-07-14,2025-07 暑假·年轻人涌入打卡,0.613,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.857,1,111.278894,30.694265
ermawu_T2_00427,ermawu,sim_ermawu_l3l4,下沉广场水景配老街，拍照绝佳,网红打卡,urban_operation,文化,0.864,Positive,pos,0.714,0.849,0.733,乐,历史街区,2025-07-20,2025-07 暑假·年轻人涌入打卡,0.664,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.745,0,111.287053,30.693212
ermawu_T2_00428,ermawu,sim_ermawu_l3l4,连锁店太多，没特色,业态丰富度,urban_operation,服务,0.187,Negative,neg,0.787,0.95,0.784,哀,历史街区,2025-07-10,2025-07 暑假·年轻人涌入打卡,0.458,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neg,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.891,0,111.275285,30.701389
ermawu_T2_00429,ermawu,sim_ermawu_l3l4,既有文化味更有烟火气，难得,烟火气保留,urban_renewal,文化,0.941,Positive,pos,0.785,0.919,0.891,喜,历史街区,2025-07-03,2025-07 暑假·年轻人涌入打卡,0.782,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,pos,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.862,0,111.282465,30.690154
ermawu_T2_00430,ermawu,sim_ermawu_l3l4,夜市噪音扰民，周边住户受不了,夜经济,urban_operation,事件,0.174,Negative,neg,0.8,0.938,0.781,愁,历史街区,2025-07-04,2025-07 暑假·年轻人涌入打卡,0.44,aspect,夜经济,ermawu,ermawu,1,1,夜经济,neg,"[""夜经济""]",夜经济,"城市更新""十五五""规划(生活圈扩围;夜经济)",一刻钟便民生活圈建设;夜经济品牌培育,"[[""urban_operation"", ""事件"", ""主""], [""urban_governance"", ""事件"", ""次""]]",0.824,1,111.278961,30.694348
ermawu_T2_00431,ermawu,sim_ermawu_l3l4,夜经济让老街活了,夜经济,urban_operation,事件,0.826,Positive,pos,0.49,0.949,0.742,乐,历史街区,2025-07-11,2025-07 暑假·年轻人涌入打卡,0.867,aspect,夜经济,ermawu,ermawu,1,1,夜经济,pos,"[""夜经济""]",夜经济,"城市更新""十五五""规划(生活圈扩围;夜经济)",一刻钟便民生活圈建设;夜经济品牌培育,"[[""urban_operation"", ""事件"", ""主""], [""urban_governance"", ""事件"", ""次""]]",0.801,1,111.277594,30.700032
ermawu_T2_00432,ermawu,sim_ermawu_l3l4,保留原貌真有味道，修新如旧做得好,修旧如旧,urban_renewal,文化,0.923,Very Positive,pos,0.584,0.865,0.857,喜,历史街区,2025-07-03,2025-07 暑假·年轻人涌入打卡,0.5,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.882,0,111.276108,30.698753
ermawu_T2_00433,ermawu,sim_ermawu_l3l4,下沉广场水景配老街，拍照绝佳,网红打卡,urban_operation,文化,0.769,Very Positive,pos,0.36,0.828,0.71,喜,历史街区,2025-07-05,2025-07 暑假·年轻人涌入打卡,0.783,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.92,0,111.278418,30.700446
ermawu_T2_00434,ermawu,sim_ermawu_l3l4,业态有调性，不低端,业态丰富度,urban_operation,服务,0.797,Positive,pos,0.491,0.863,0.726,乐,历史街区,2025-07-02,2025-07 暑假·年轻人涌入打卡,0.563,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,pos,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.751,0,111.277337,30.69521
ermawu_T2_00435,ermawu,sim_ermawu_l3l4,原住民迁走，没了生活气,烟火气保留,urban_renewal,文化,0.351,Very Negative,neg,0.689,0.749,0.735,怒,历史街区,2025-07-16,2025-07 暑假·年轻人涌入打卡,0.436,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,neg,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.795,0,111.276788,30.694555
ermawu_T2_00436,ermawu,sim_ermawu_l3l4,文旅复苏，老街活了,文旅活力,urban_operation,事件,0.867,Very Positive,pos,0.462,0.872,0.811,喜,历史街区,2025-07-10,2025-07 暑假·年轻人涌入打卡,0.511,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.757,1,111.281531,30.69352
ermawu_T2_00437,ermawu,sim_ermawu_l3l4,节假日保洁跟不上,垃圾秩序,urban_governance,环境,0.225,Negative,neg,0.583,0.944,0.844,哀,历史街区,2025-07-31,2025-07 暑假·年轻人涌入打卡,0.699,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neg,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.72,0,111.275035,30.696756
ermawu_T2_00438,ermawu,sim_ermawu_l3l4,人多秩序乱，占道,垃圾秩序,urban_governance,环境,0.202,Negative,neg,0.846,0.721,0.76,怒,历史街区,2025-07-19,2025-07 暑假·年轻人涌入打卡,0.44,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neg,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.92,0,111.286087,30.693887
ermawu_T2_00439,ermawu,sim_ermawu_l3l4,夜经济还在培育,夜经济,urban_operation,事件,0.553,Neutral,neu,0.728,0.776,0.812,盼,历史街区,2025-07-15,2025-07 暑假·年轻人涌入打卡,0.637,aspect,夜经济,ermawu,ermawu,1,1,夜经济,neu,"[""夜经济""]",夜经济,"城市更新""十五五""规划(生活圈扩围;夜经济)",一刻钟便民生活圈建设;夜经济品牌培育,"[[""urban_operation"", ""事件"", ""主""], [""urban_governance"", ""事件"", ""次""]]",0.766,1,111.282011,30.698828
ermawu_T2_00440,ermawu,sim_ermawu_l3l4,文旅复苏，老街活了,文旅活力,urban_operation,事件,0.644,Positive,pos,0.306,0.778,0.8,喜,历史街区,2025-07-20,2025-07 暑假·年轻人涌入打卡,0.512,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.713,1,111.276636,30.69411
ermawu_T2_00441,ermawu,sim_ermawu_l3l4,夜经济让老街活了,夜经济,urban_operation,事件,0.861,Very Positive,pos,0.414,0.856,0.824,喜,历史街区,2025-07-17,2025-07 暑假·年轻人涌入打卡,0.401,aspect,夜经济,ermawu,ermawu,1,1,夜经济,pos,"[""夜经济""]",夜经济,"城市更新""十五五""规划(生活圈扩围;夜经济)",一刻钟便民生活圈建设;夜经济品牌培育,"[[""urban_operation"", ""事件"", ""主""], [""urban_governance"", ""事件"", ""次""]]",0.682,1,111.285273,30.696246
ermawu_T2_00442,ermawu,sim_ermawu_l3l4,人多秩序乱，占道,垃圾秩序,urban_governance,环境,0.312,Negative,neg,0.778,0.753,0.867,哀,历史街区,2025-07-14,2025-07 暑假·年轻人涌入打卡,0.436,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neg,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.687,0,111.282552,30.699346
ermawu_T2_00443,ermawu,sim_ermawu_l3l4,烟火气没了，商业化太重,烟火气保留,urban_renewal,文化,0.21,Negative,neg,0.58,0.798,0.902,怒,历史街区,2025-07-18,2025-07 暑假·年轻人涌入打卡,0.445,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,neg,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.841,0,111.283869,30.695563
ermawu_T2_00444,ermawu,sim_ermawu_l3l4,文创老店+特色美食，业态丰富,业态丰富度,urban_operation,服务,0.844,Positive,pos,0.441,0.762,0.796,乐,历史街区,2025-07-11,2025-07 暑假·年轻人涌入打卡,0.456,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,pos,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.819,0,111.27366,30.698254
ermawu_T2_00445,ermawu,sim_ermawu_l3l4,老建筑修得讲究，最小干预看出功夫,修旧如旧,urban_renewal,文化,0.642,Very Positive,pos,0.674,0.793,0.842,乐,历史街区,2025-07-25,2025-07 暑假·年轻人涌入打卡,0.536,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.763,0,111.285362,30.697836
ermawu_T2_00446,ermawu,sim_ermawu_l3l4,周边夜市烟火升腾，烧烤烤鱼小吃全有,夜经济,urban_operation,事件,0.636,Very Positive,pos,0.381,0.758,0.793,乐,历史街区,2025-07-31,2025-07 暑假·年轻人涌入打卡,0.786,aspect,夜经济,ermawu,ermawu,1,1,夜经济,pos,"[""夜经济""]",夜经济,"城市更新""十五五""规划(生活圈扩围;夜经济)",一刻钟便民生活圈建设;夜经济品牌培育,"[[""urban_operation"", ""事件"", ""主""], [""urban_governance"", ""事件"", ""次""]]",0.742,1,111.286882,30.698027
ermawu_T2_00447,ermawu,sim_ermawu_l3l4,烟火气没了，商业化太重,烟火气保留,urban_renewal,文化,0.222,Negative,neg,0.557,0.796,0.816,愁,历史街区,2025-07-05,2025-07 暑假·年轻人涌入打卡,0.713,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,neg,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.785,0,111.278888,30.69665
ermawu_T2_00448,ermawu,sim_ermawu_l3l4,业态单一，逛一次就够,业态丰富度,urban_operation,服务,0.271,Very Negative,neg,0.624,0.741,0.788,哀,历史街区,2025-07-28,2025-07 暑假·年轻人涌入打卡,0.517,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neg,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.81,0,111.277834,30.695471
ermawu_T2_00449,ermawu,sim_ermawu_l3l4,既有文化味更有烟火气，难得,烟火气保留,urban_renewal,文化,0.868,Positive,pos,0.65,0.81,0.716,乐,历史街区,2025-07-18,2025-07 暑假·年轻人涌入打卡,0.878,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,pos,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.699,0,111.27692,30.696678
ermawu_T2_00450,ermawu,sim_ermawu_l3l4,业态都同质化了，走哪都一样,业态丰富度,urban_operation,服务,0.361,Negative,neg,0.906,0.831,0.764,愁,历史街区,2025-07-01,2025-07 暑假·年轻人涌入打卡,0.524,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neg,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.757,0,111.277509,30.695815
ermawu_T2_00451,ermawu,sim_ermawu_l3l4,老建筑修得讲究，最小干预看出功夫,修旧如旧,urban_renewal,文化,0.718,Positive,pos,0.569,0.768,0.89,乐,历史街区,2025-07-11,2025-07 暑假·年轻人涌入打卡,0.484,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.765,0,111.275719,30.699178
ermawu_T2_00452,ermawu,sim_ermawu_l3l4,夜经济还在培育,夜经济,urban_operation,事件,0.497,Neutral,neu,0.638,0.896,0.885,急,历史街区,2025-07-03,2025-07 暑假·年轻人涌入打卡,0.805,aspect,夜经济,ermawu,ermawu,1,1,夜经济,neu,"[""夜经济""]",夜经济,"城市更新""十五五""规划(生活圈扩围;夜经济)",一刻钟便民生活圈建设;夜经济品牌培育,"[[""urban_operation"", ""事件"", ""主""], [""urban_governance"", ""事件"", ""次""]]",0.886,1,111.27237,30.697756
ermawu_T2_00453,ermawu,sim_ermawu_l3l4,业态都同质化了，走哪都一样,业态丰富度,urban_operation,服务,0.389,Very Negative,neg,0.547,0.844,0.79,愁,历史街区,2025-07-07,2025-07 暑假·年轻人涌入打卡,0.475,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neg,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.787,0,111.277716,30.698446
ermawu_T2_00454,ermawu,sim_ermawu_l3l4,夜幕降临热闹起来，有活力,夜经济,urban_operation,事件,0.816,Positive,pos,0.476,0.872,0.726,乐,历史街区,2025-07-04,2025-07 暑假·年轻人涌入打卡,0.785,aspect,夜经济,ermawu,ermawu,1,1,夜经济,pos,"[""夜经济""]",夜经济,"城市更新""十五五""规划(生活圈扩围;夜经济)",一刻钟便民生活圈建设;夜经济品牌培育,"[[""urban_operation"", ""事件"", ""主""], [""urban_governance"", ""事件"", ""次""]]",0.93,1,111.288668,30.695053
ermawu_T2_00455,ermawu,sim_ermawu_l3l4,期待焕新效果,文旅活力,urban_operation,事件,0.553,Neutral,neu,0.477,0.748,0.904,急,历史街区,2025-07-22,2025-07 暑假·年轻人涌入打卡,0.731,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,neu,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.793,1,111.275794,30.697391
ermawu_T2_00456,ermawu,sim_ermawu_l3l4,二马路成了网红打卡地，年轻人多,网红打卡,urban_operation,文化,0.949,Positive,pos,0.372,0.771,0.83,乐,历史街区,2025-07-06,2025-07 暑假·年轻人涌入打卡,0.891,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.711,0,111.27573,30.697793
ermawu_T2_00457,ermawu,sim_ermawu_l3l4,文创老店+特色美食，业态丰富,业态丰富度,urban_operation,服务,0.718,Very Positive,pos,0.318,0.756,0.888,喜,历史街区,2025-07-09,2025-07 暑假·年轻人涌入打卡,0.61,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,pos,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.918,0,111.273678,30.701044
ermawu_T2_00458,ermawu,sim_ermawu_l3l4,小众免费出片，本地人私藏,网红打卡,urban_operation,文化,0.738,Very Positive,pos,0.746,0.859,0.887,乐,历史街区,2025-07-21,2025-07 暑假·年轻人涌入打卡,0.807,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.751,0,111.284999,30.698571
ermawu_T2_00459,ermawu,sim_ermawu_l3l4,文旅复苏，老街活了,文旅活力,urban_operation,事件,0.894,Very Positive,pos,0.329,0.841,0.897,喜,历史街区,2025-07-01,2025-07 暑假·年轻人涌入打卡,0.682,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.785,1,111.278435,30.695538
ermawu_T2_00460,ermawu,sim_ermawu_l3l4,老味道流失，可惜,烟火气保留,urban_renewal,文化,0.153,Very Negative,neg,0.753,0.893,0.805,愁,历史街区,2025-07-02,2025-07 暑假·年轻人涌入打卡,0.826,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,neg,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.745,0,111.274327,30.695855
ermawu_T2_00461,ermawu,sim_ermawu_l3l4,小众免费出片，本地人私藏,网红打卡,urban_operation,文化,0.712,Positive,pos,0.573,0.8,0.8,乐,历史街区,2025-07-03,2025-07 暑假·年轻人涌入打卡,0.598,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.933,0,111.279819,30.696438
ermawu_T2_00462,ermawu,sim_ermawu_l3l4,打卡墙前要排队,网红打卡,urban_operation,文化,0.6,Neutral,neu,0.446,0.743,0.9,盼,历史街区,2025-07-30,2025-07 暑假·年轻人涌入打卡,0.809,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,neu,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.926,0,111.283647,30.696052
ermawu_T2_00463,ermawu,sim_ermawu_l3l4,二马路修旧如旧，百年老街焕发新生,修旧如旧,urban_renewal,文化,0.808,Positive,pos,0.654,0.823,0.903,乐,历史街区,2025-07-28,2025-07 暑假·年轻人涌入打卡,0.727,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.85,0,111.287792,30.695087
ermawu_T2_00464,ermawu,sim_ermawu_l3l4,夜幕降临热闹起来，有活力,夜经济,urban_operation,事件,0.831,Very Positive,pos,0.759,0.807,0.743,乐,历史街区,2025-07-26,2025-07 暑假·年轻人涌入打卡,0.481,aspect,夜经济,ermawu,ermawu,1,1,夜经济,pos,"[""夜经济""]",夜经济,"城市更新""十五五""规划(生活圈扩围;夜经济)",一刻钟便民生活圈建设;夜经济品牌培育,"[[""urban_operation"", ""事件"", ""主""], [""urban_governance"", ""事件"", ""次""]]",0.867,1,111.286877,30.69206
ermawu_T2_00465,ermawu,sim_ermawu_l3l4,夜幕降临热闹起来，有活力,夜经济,urban_operation,事件,0.724,Very Positive,pos,0.714,0.801,0.816,喜,历史街区,2025-07-14,2025-07 暑假·年轻人涌入打卡,0.641,aspect,夜经济,ermawu,ermawu,1,1,夜经济,pos,"[""夜经济""]",夜经济,"城市更新""十五五""规划(生活圈扩围;夜经济)",一刻钟便民生活圈建设;夜经济品牌培育,"[[""urban_operation"", ""事件"", ""主""], [""urban_governance"", ""事件"", ""次""]]",0.923,1,111.277569,30.695681
ermawu_T2_00466,ermawu,sim_ermawu_l3l4,业态有调性，不低端,业态丰富度,urban_operation,服务,0.789,Very Positive,pos,0.774,0.73,0.886,喜,历史街区,2025-07-03,2025-07 暑假·年轻人涌入打卡,0.682,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,pos,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.822,0,111.281521,30.693577
ermawu_T2_00467,ermawu,sim_ermawu_l3l4,夜经济让老街活了,夜经济,urban_operation,事件,0.67,Very Positive,pos,0.647,0.886,0.744,乐,历史街区,2025-07-27,2025-07 暑假·年轻人涌入打卡,0.893,aspect,夜经济,ermawu,ermawu,1,1,夜经济,pos,"[""夜经济""]",夜经济,"城市更新""十五五""规划(生活圈扩围;夜经济)",一刻钟便民生活圈建设;夜经济品牌培育,"[[""urban_operation"", ""事件"", ""主""], [""urban_governance"", ""事件"", ""次""]]",0.842,1,111.283446,30.690871
ermawu_T2_00468,ermawu,sim_ermawu_l3l4,业态还在调整中,业态丰富度,urban_operation,服务,0.498,Neutral,neu,0.657,0.796,0.865,急,历史街区,2025-07-15,2025-07 暑假·年轻人涌入打卡,0.446,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neu,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.879,0,111.280725,30.697884
